claim_id,claim,impact,kind,epistemics,supported,reason,evidence_origins,evidence_urls,conflicts
abhillash-jadhav-PM-agent-OS-classification,Abhillashjadhav/PM-agent-OS: primary classification INSUFFICIENT_EVIDENCE (no classification criteria met with sufficient evidence),NORMAL,PRESENCE,INFERENCE,yes,meets independence rules,api_listing;ci_config;commit_history;file_listing;readme,https://github.com/Abhillashjadhav/PM-agent-OS;https://github.com/Abhillashjadhav/PM-agent-OS/commits;https://github.com/Abhillashjadhav/PM-agent-OS/tree/main;https://github.com/Abhillashjadhav/PM-agent-OS/tree/main/.github/workflows;https://github.com/Abhillashjadhav/PM-agent-OS#readme,"README install URL 'github.com/Abhillashjadhav/PM-agent-OS-' (trailing hyphen) does not match the repo name 'PM-agent-OS' in the metadata snapshot.;README claims 40 skills but the root listing shows only 4 skill directories at top level; the remainder presumably live under .claude/ (not visible in root-listing), so the 40-count rests on commit history rather than the listing."
abhillash-jadhav-pm-evals-classification,Abhillashjadhav/pm-evals: primary classification EDUCATIONAL_OR_CURATED_VALUE (highest-priority label meeting its criteria: EDUCATIONAL_OR_CURATED_VALUE),NORMAL,PRESENCE,INFERENCE,yes,meets independence rules,api_listing;commit_history;file_listing;readme,https://github.com/Abhillashjadhav/pm-evals;https://github.com/Abhillashjadhav/pm-evals/commits;https://github.com/Abhillashjadhav/pm-evals/tree/main;https://github.com/Abhillashjadhav/pm-evals#readme,"README section 'Calibration lesson: v1 → v2 derivation' and the 2026-05-22/23 docs commits (loom script, recruiter scan guide, Saturday wiring guide) are duplicated almost verbatim in sibling rag-eval-harness."
abhillash-jadhav-RADAR-7-lenses-classification,Abhillashjadhav/RADAR-7-lenses: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
abhillash-jadhav-RADAR-7-lenses-no-tests,Abhillashjadhav/RADAR-7-lenses contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
abhillash-jadhav-RADAR-UI-classification,Abhillashjadhav/RADAR-UI: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
abhillash-jadhav-RADAR-UI-no-tests,Abhillashjadhav/RADAR-UI contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
abhillash-jadhav-rag-eval-harness-classification,Abhillashjadhav/rag-eval-harness: primary classification EDUCATIONAL_OR_CURATED_VALUE (highest-priority label meeting its criteria: EDUCATIONAL_OR_CURATED_VALUE),NORMAL,PRESENCE,INFERENCE,yes,meets independence rules,api_listing;commit_history;file_listing;readme,https://github.com/Abhillashjadhav/rag-eval-harness;https://github.com/Abhillashjadhav/rag-eval-harness/commits;https://github.com/Abhillashjadhav/rag-eval-harness/tree/main;https://github.com/Abhillashjadhav/rag-eval-harness#readme,"README quotes and section structure (Hamel Husain/Kevin Weil/Cat Wu quotes, 'Calibration lesson: v1 → v2 derivation', prepare/run/report) duplicate sibling pm-evals nearly verbatim."
abhillash-jadhav-Sensei-classification,Abhillashjadhav/Sensei: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
abhillash-jadhav-Sub-agent-reusable-template-classification,Abhillashjadhav/Sub-agent-reusable-template: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
abhillash-jadhav-Sub-agent-reusable-template-no-tests,Abhillashjadhav/Sub-agent-reusable-template contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
abhillash-jadhav-Telegram-agentic-workflows-classification,Abhillashjadhav/Telegram-agentic-workflows: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
abhillash-jadhav-youtube-predictor-classification,Abhillashjadhav/youtube-predictor: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
abhillash-jadhav-youtube-predictor-no-tests,Abhillashjadhav/youtube-predictor contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
abhillash-jadhav-person-verdict,Abhillash Jadhav: portfolio verdict MIXED_PORTFOLIO,HIGH,PRESENCE,INFERENCE,yes,meets independence rules,api_listing;ci_config;commit_history;file_listing;readme,https://github.com/Abhillashjadhav/AI-PM-essential-skills;https://github.com/Abhillashjadhav/AI-PM-essential-skills/commits;https://github.com/Abhillashjadhav/AI-PM-essential-skills/tree/main;https://github.com/Abhillashjadhav/AI-PM-essential-skills/tree/main/.github/workflows;https://github.com/Abhillashjadhav/AI-PM-essential-skills#readme,
chip-huyen-identity,GitHub login 'chiphuyen' is the public profile of Chip Huyen (2 attributes matched),NORMAL,PRESENCE,OBSERVATION,yes,meets independence rules,external_site;github_profile,https://github.com/chiphuyen;https://huyenchip.com/ml-interviews-book/,
chip-huyen-aie-book-classification,chiphuyen/aie-book: primary classification DISTRIBUTION_LED_ASSET (highest-priority label meeting its criteria: DISTRIBUTION_LED_ASSET),NORMAL,PRESENCE,INFERENCE,yes,meets independence rules,api_listing;commit_history;file_listing;readme,https://github.com/chiphuyen/aie-book;https://github.com/chiphuyen/aie-book/commits;https://github.com/chiphuyen/aie-book;https://github.com/chiphuyen/aie-book/blob/main/README.md,"R;E;A;D;M;E; ;l;i;n;k;s; ;c;a;s;e;-;s;t;u;d;i;e;s;.;m;d; ;a;n;d; ;m;i;s;a;l;i;g;n;m;e;n;t;.;m;d; ;a;s; ;c;o;n;t;e;n;t; ;s;e;c;t;i;o;n;s;,; ;b;u;t; ;r;o;o;t;-;l;i;s;t;i;n;g; ;s;h;o;w;s; ;t;h;e;m; ;a;t; ;1;4; ;a;n;d; ;8;9; ;b;y;t;e;s; ;r;e;s;p;e;c;t;i;v;e;l;y; ;(;e;f;f;e;c;t;i;v;e;l;y; ;e;m;p;t;y; ;p;l;a;c;e;h;o;l;d;e;r;s;);."
chip-huyen-aie-book-no-tests,chiphuyen/aie-book contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,absence claim whose search coverage is recorded as incomplete,api_listing;commit_history;file_listing;readme,https://github.com/chiphuyen/aie-book;https://github.com/chiphuyen/aie-book/commits;https://github.com/chiphuyen/aie-book;https://github.com/chiphuyen/aie-book/blob/main/README.md,
chip-huyen-chiphuyen-classification,chiphuyen/chiphuyen: primary classification INSUFFICIENT_EVIDENCE (no classification criteria met with sufficient evidence),NORMAL,PRESENCE,INFERENCE,yes,meets independence rules,api_listing;commit_history;file_listing;readme,https://github.com/chiphuyen/chiphuyen;https://github.com/chiphuyen/chiphuyen/commits;https://github.com/chiphuyen/chiphuyen;https://github.com/chiphuyen/chiphuyen/blob/main/README.md,
chip-huyen-chiphuyen-no-tests,chiphuyen/chiphuyen contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,absence claim whose search coverage is recorded as incomplete,api_listing;commit_history;file_listing;readme,https://github.com/chiphuyen/chiphuyen;https://github.com/chiphuyen/chiphuyen/commits;https://github.com/chiphuyen/chiphuyen;https://github.com/chiphuyen/chiphuyen/blob/main/README.md,
chip-huyen-coding-exercises-classification,chiphuyen/coding-exercises: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
chip-huyen-coding-exercises-no-tests,chiphuyen/coding-exercises contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
chip-huyen-dmls-book-classification,chiphuyen/dmls-book: primary classification DISTRIBUTION_LED_ASSET (highest-priority label meeting its criteria: DISTRIBUTION_LED_ASSET),NORMAL,PRESENCE,INFERENCE,yes,meets independence rules,api_listing;commit_history;file_listing;readme,https://github.com/chiphuyen/dmls-book;https://github.com/chiphuyen/dmls-book/commits;https://github.com/chiphuyen/dmls-book;https://github.com/chiphuyen/dmls-book/blob/main/README.md,
chip-huyen-dmls-book-no-tests,chiphuyen/dmls-book contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,absence claim whose search coverage is recorded as incomplete,api_listing;commit_history;file_listing;readme,https://github.com/chiphuyen/dmls-book;https://github.com/chiphuyen/dmls-book/commits;https://github.com/chiphuyen/dmls-book;https://github.com/chiphuyen/dmls-book/blob/main/README.md,
chip-huyen-just-pandas-things-classification,chiphuyen/just-pandas-things: primary classification DISTRIBUTION_LED_ASSET (highest-priority label meeting its criteria: DISTRIBUTION_LED_ASSET),NORMAL,PRESENCE,INFERENCE,yes,meets independence rules,api_listing;commit_history;file_listing;readme,https://github.com/chiphuyen/just-pandas-things;https://github.com/chiphuyen/just-pandas-things/commits;https://github.com/chiphuyen/just-pandas-things;https://github.com/chiphuyen/just-pandas-things/blob/master/README.md,
chip-huyen-just-pandas-things-no-tests,chiphuyen/just-pandas-things contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,absence claim whose search coverage is recorded as incomplete,api_listing;commit_history;file_listing;readme,https://github.com/chiphuyen/just-pandas-things;https://github.com/chiphuyen/just-pandas-things/commits;https://github.com/chiphuyen/just-pandas-things;https://github.com/chiphuyen/just-pandas-things/blob/master/README.md,
chip-huyen-lazynlp-classification,chiphuyen/lazynlp: primary classification EDUCATIONAL_OR_CURATED_VALUE (highest-priority label meeting its criteria: EDUCATIONAL_OR_CURATED_VALUE),NORMAL,PRESENCE,INFERENCE,yes,meets independence rules,api_listing;commit_history;file_listing;readme,https://github.com/chiphuyen/lazynlp;https://github.com/chiphuyen/lazynlp/commits;https://github.com/chiphuyen/lazynlp;https://github.com/chiphuyen/lazynlp/blob/master/README.md,
chip-huyen-lazynlp-no-tests,chiphuyen/lazynlp contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,absence claim whose search coverage is recorded as incomplete,api_listing;commit_history;file_listing;readme,https://github.com/chiphuyen/lazynlp;https://github.com/chiphuyen/lazynlp/commits;https://github.com/chiphuyen/lazynlp;https://github.com/chiphuyen/lazynlp/blob/master/README.md,
chip-huyen-machine-learning-systems-design-classification,chiphuyen/machine-learning-systems-design: primary classification DISTRIBUTION_LED_ASSET (highest-priority label meeting its criteria: DISTRIBUTION_LED_ASSET),NORMAL,PRESENCE,INFERENCE,yes,meets independence rules,api_listing;commit_history;file_listing;readme,https://github.com/chiphuyen/machine-learning-systems-design;https://github.com/chiphuyen/machine-learning-systems-design/commits;https://github.com/chiphuyen/machine-learning-systems-design;https://github.com/chiphuyen/machine-learning-systems-design/blob/master/README.md,
chip-huyen-machine-learning-systems-design-no-tests,chiphuyen/machine-learning-systems-design contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,absence claim whose search coverage is recorded as incomplete,api_listing;commit_history;file_listing;readme,https://github.com/chiphuyen/machine-learning-systems-design;https://github.com/chiphuyen/machine-learning-systems-design/commits;https://github.com/chiphuyen/machine-learning-systems-design;https://github.com/chiphuyen/machine-learning-systems-design/blob/master/README.md,
chip-huyen-metaflow-transformers-tutorials-classification,chiphuyen/metaflow-transformers-tutorials: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
chip-huyen-metaflow-transformers-tutorials-no-tests,chiphuyen/metaflow-transformers-tutorials contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
chip-huyen-ml-interviews-book-classification,chiphuyen/ml-interviews-book: primary classification DISTRIBUTION_LED_ASSET (highest-priority label meeting its criteria: DISTRIBUTION_LED_ASSET),NORMAL,PRESENCE,INFERENCE,yes,meets independence rules,api_listing;commit_history;file_listing;readme,https://github.com/chiphuyen/ml-interviews-book/commits;https://github.com/chiphuyen/ml-interviews-book;https://github.com/chiphuyen/ml-interviews-book;https://github.com/chiphuyen/ml-interviews-book/blob/master/README.md,
